pmid,pmcid,isopen,journal,date,year,month
18254467,,closed, East Afr Med J,2007-06-01,2007.0,6.0
18254466,,closed, East Afr Med J,2007-06-01,2007.0,6.0
18254465,,closed, East Afr Med J,2007-06-01,2007.0,6.0
18252000,PMC2266770,open, Malar J,2008-02-05,2008.0,2.0
18250175,PMC2292852,open, Infect Immun,2008-04-01,2008.0,4.0
18249012,PMC3428880,open, Seizure,2008-07-01,2008.0,7.0
18248771,PMC2258310,open, Lancet Neurol,2008-02-01,2008.0,2.0
18247571,,closed, J Nat Prod,2008-03-01,2008.0,3.0
18243814,,closed, Infect Genet Evol,2008-03-01,2008.0,3.0
18243637,,closed, J Pain Symptom Manage,2008-05-01,2008.0,5.0
18243277,,closed, Sci Total Environ,2008-04-15,2008.0,4.0
18241806,,closed, C R Biol,2008-02-01,2008.0,2.0
18241237,,closed, Conserv Biol,2008-04-01,2008.0,4.0
18241235,,closed, Conserv Biol,2008-04-01,2008.0,4.0
18240683,,closed, Ambio,2007-12-01,2007.0,12.0
18240513,,closed, J Am Mosq Control Assoc,2007-12-01,2007.0,12.0
18240512,,closed, J Am Mosq Control Assoc,2007-12-01,2007.0,12.0
18240025,,closed, Health Care Anal,2008-03-01,2008.0,3.0
18237045,,closed, J S Afr Vet Assoc,2007-09-01,2007.0,9.0
18234452,,closed, Fitoterapia,2008-04-01,2008.0,4.0
18232271,,closed, East Afr Med J,2007-10-01,2007.0,10.0
18232267,,closed, East Afr Med J,2007-10-01,2007.0,10.0
18232266,,closed, East Afr Med J,2007-10-01,2007.0,10.0
18232265,,closed, East Afr Med J,2007-10-01,2007.0,10.0
20345290,,closed, J Insect Sci,2008-01-01,2008.0,1.0
18229838,,closed, Ecology,2007-12-01,2007.0,12.0
18165501,,closed, Am J Trop Med Hyg,2007-12-01,2007.0,12.0
18165471,,closed, Am J Trop Med Hyg,2007-12-01,2007.0,12.0
18165469,UKMS4232,open, Am J Trop Med Hyg,2007-12-01,2007.0,12.0
18226676,,closed, Contraception,2008-02-01,2008.0,2.0
18226243,PMC2266769,open, Malar J,2008-01-28,2008.0,1.0
18225388,,closed, Violence Vict,2007-01-01,2007.0,1.0
18222548,PMC2276858,open, Antiviral Res,2008-03-01,2008.0,3.0
18220356,,closed, J Nat Prod,2008-02-01,2008.0,2.0
18217867,,closed, J Travel Med,,,
18215481,,closed, J Ethnopharmacol,2008-03-05,2008.0,3.0
18214020,,closed, Int J Vitam Nutr Res,2007-05-01,2007.0,5.0
18206222,,closed, J Adolesc,2009-02-01,2009.0,2.0
18205983,,closed, Parasitology,2008-04-01,2008.0,4.0
18205977,PMC2870746,open, Epidemiol Infect,2008-11-01,2008.0,11.0
18205047,,closed, J Immigr Minor Health,2009-04-01,2009.0,4.0
18202950,,closed, Avian Pathol,2008-02-01,2008.0,2.0
18198004,,closed, J Biosoc Sci,2008-09-01,2008.0,9.0
18195569,,closed, AIDS,2008-01-30,2008.0,1.0
18192293,,closed, Sex Transm Infect,2008-04-01,2008.0,4.0
18191680,,closed, Lancet,2008-01-12,2008.0,1.0
18191177,,closed, J Hum Evol,2008-06-01,2008.0,6.0
18190717,PMC2254636,open, Malar J,2008-01-11,2008.0,1.0
18190483,,closed, Int J Nurs Pract,2008-02-01,2008.0,2.0
18188441,,closed, World Psychiatry,2007-10-01,2007.0,10.0
18187788,,closed, Am J Trop Med Hyg,2008-01-01,2008.0,1.0
18187652,,closed, Science,2008-01-11,2008.0,1.0
18186974,,closed, Ann Trop Med Parasitol,2008-01-01,2008.0,1.0
18186921,PMC2254374,open, BMC Pregnancy Childbirth,2008-01-10,2008.0,1.0
18185897,,closed, SAHARA J,2007-11-01,2007.0,11.0
18184669,PMC2637948,open, Int J Epidemiol,2008-04-01,2008.0,4.0
18181278,,closed, Curr Biol,2007-12-04,2007.0,12.0
18180748,,closed, ISME J,2008-01-01,2008.0,1.0
18180543,,closed, Int J Environ Res Public Health,2007-12-01,2007.0,12.0
18180121,,closed, J Ethnopharmacol,2008-03-05,2008.0,3.0
18177204,PMC2174964,open, PLoS Med,2008-01-03,2008.0,1.0
18176947,,closed, Am J Primatol,2008-05-01,2008.0,5.0
18175177,,closed, Curr Microbiol,2008-04-01,2008.0,4.0
18171265,NIHMS359024,open, Clin Infect Dis,2008-01-15,2008.0,1.0
18171213,UKMS1655,open, Clin Infect Dis,2008-01-01,2008.0,1.0
18165519,,closed, Am J Trop Med Hyg,2007-12-01,2007.0,12.0
27820468,,closed, JBI Libr Syst Rev,2008-01-01,2008.0,1.0
25605976,NIHMS580210,open, Econ Dev Cult Change,2008-01-01,2008.0,1.0
21791781,,closed, J Pediatr Rehabil Med,2008-01-01,2008.0,1.0
21499481,,closed, Libyan J Med,2008-03-01,2008.0,3.0
20396606,UKMS27938,open, Open Trop Med J,2008-01-01,2008.0,1.0
20162040,,closed, Afr J Tradit Complement Altern Med,2008-10-25,2008.0,10.0
20161936,,closed, Afr J Tradit Complement Altern Med,2008-01-22,2008.0,1.0
20119491,,closed, Niger J Nat Prod Med,2008-01-01,2008.0,1.0
19745521,,closed, J Infect Dev Ctries,2008-12-01,2008.0,12.0
19738333,,closed, J Infect Dev Ctries,2008-04-01,2008.0,4.0
18162940,PMC2382474,open, Pediatr Infect Dis J,2008-01-01,2008.0,1.0
18155544,,closed, Am J Kidney Dis,2008-01-01,2008.0,1.0
18154494,,closed, AIDS Patient Care STDS,2007-12-01,2007.0,12.0
18154202,,closed, East Afr Med J,2007-09-01,2007.0,9.0
18154201,,closed, East Afr Med J,2007-09-01,2007.0,9.0
18154200,,closed, East Afr Med J,2007-09-01,2007.0,9.0
18154199,,closed, East Afr Med J,2007-09-01,2007.0,9.0
18154198,,closed, East Afr Med J,2007-09-01,2007.0,9.0
18154197,,closed, East Afr Med J,2007-09-01,2007.0,9.0
18097902,,closed, J Obstet Gynaecol,2007-11-01,2007.0,11.0
18096647,,closed, Sex Transm Infect,2008-04-01,2008.0,4.0
18092483,,closed, Med Health R I,2007-11-01,2007.0,11.0
18090401,,closed, AIDS,2008-01-02,2008.0,1.0
18087892,,closed, Tanzan Health Res Bull,2007-09-01,2007.0,9.0
18077838,,closed, J Acquir Immune Defic Syndr,2007-12-01,2007.0,12.0
18076778,,closed, Bull Entomol Res,2008-02-01,2008.0,2.0
18076560,,closed, Trop Med Int Health,2007-12-01,2007.0,12.0
18076550,,closed, Trop Med Int Health,2007-12-01,2007.0,12.0
18074964,,closed, East Afr Med J,2007-09-01,2007.0,9.0
18074022,,closed, PLoS One,2007-12-12,2007.0,12.0
18073782,,closed, Heredity (Edinb),2008-03-01,2008.0,3.0
18072976,PMC2225405,open, BMC Med,2007-12-11,2007.0,12.0
18071962,,closed, AIDS Care,2007-11-01,2007.0,11.0
18071616,,closed, SAHARA J,2007-08-01,2007.0,8.0
18071612,,closed, SAHARA J,2007-08-01,2007.0,8.0
18070892,PMC2223472,open, Infect Immun,2008-02-01,2008.0,2.0
18068520,PMC4058896,open, Lancet Neurol,2008-01-01,2008.0,1.0
18068136,,closed, Acta Trop,2008-01-01,2008.0,1.0
18067489,PMC2607521,open, Vox Sang,2008-02-01,2008.0,2.0
18065175,,closed, J Ethnopharmacol,2008-01-17,2008.0,1.0
18064303,,closed, J Clin Invest,2008-01-01,2008.0,1.0
18062837,,closed, Bull Entomol Res,2008-04-01,2008.0,4.0
18061042,,closed, Lancet,2007-12-01,2007.0,12.0
18061039,,closed, Lancet,2007-12-01,2007.0,12.0
18060428,,closed, Parasitol Res,2008-02-01,2008.0,2.0
18058687,,closed, Educ Health (Abingdon),2007-08-01,2007.0,8.0
18057984,,closed, World J Surg,2008-02-01,2008.0,2.0
18057233,PMC2258736,open, J Virol,2008-02-01,2008.0,2.0
18054383,,closed, Placenta,2008-02-01,2008.0,2.0
18053226,PMC2225419,open, J Med Case Rep,2007-12-05,2007.0,12.0
18040161,,closed, AIDS,2007-11-01,2007.0,11.0
17940949,,closed, J Infect Dis,2007-11-15,2007.0,11.0
18050152,,closed, Int J Health Plann Manage,,,
18049444,,closed, Med Sci Monit,2007-12-01,2007.0,12.0
18048722,,closed, Int J Syst Evol Microbiol,2007-12-01,2007.0,12.0
18047189,,closed, J Med Entomol,2007-11-01,2007.0,11.0
21748110,,closed, Sultan Qaboos Univ Med J,2007-12-01,2007.0,12.0
21499484,,closed, Afr Health Sci,2007-12-01,2007.0,12.0
18042182,,closed, Int J Androl,2009-04-01,2009.0,4.0
18041002,,closed, J Med Virol,2008-01-01,2008.0,1.0
18038278,,closed, Cult Health Sex,2008-01-01,2008.0,1.0
18030280,,closed, Neuro Endocrinol Lett,2007-11-01,2007.0,11.0
18030279,,closed, Neuro Endocrinol Lett,2007-11-01,2007.0,11.0
18030278,,closed, Neuro Endocrinol Lett,2007-11-01,2007.0,11.0
18030271,,closed, Neuro Endocrinol Lett,2007-11-01,2007.0,11.0
18028162,,closed, Disasters,2007-12-01,2007.0,12.0
18025888,,closed, AIDS,2007-11-30,2007.0,11.0
18024593,PMC2148271,open, Proc Natl Acad Sci U S A,2007-12-04,2007.0,12.0
18024341,,closed, Oncol Nurs Forum,2007-11-01,2007.0,11.0
18020756,,closed, Am Psychol,2007-11-01,2007.0,11.0
18018931,,closed, Lakartidningen,,,
18008255,,closed, J Infect Dis,2007-12-01,2007.0,12.0
18006525,,closed, Health Policy Plan,2007-11-01,2007.0,11.0
18006508,PMC2701843,open, Ann Bot,2008-01-01,2008.0,1.0
18005511,,closed, Int J STD AIDS,2007-11-01,2007.0,11.0
18005422,PMC2194691,open, Malar J,2007-11-15,2007.0,11.0
18004813,,closed, J Nat Prod,2007-12-01,2007.0,12.0
17999952,PMC2596179,open, Proc Biol Sci,2008-01-22,2008.0,1.0
17999724,,closed, Evolution,2008-03-01,2008.0,3.0
17998608,,closed, J Water Health,2008-03-01,2008.0,3.0
17996628,,closed, J Nutr Educ Behav,,,
17996412,,closed, J Ethnopharmacol,2008-01-17,2008.0,1.0
17996116,PMC2204020,open, Malar J,2007-11-10,2007.0,11.0
17994373,,closed, Hemoglobin,2007-01-01,2007.0,1.0
17991688,PMC2598642,open, Sex Transm Infect,2007-12-01,2007.0,12.0
17991686,,closed, Sex Transm Infect,2008-02-01,2008.0,2.0
17988425,PMC2870911,open, Epidemiol Infect,2008-09-01,2008.0,9.0
17987125,,closed, PLoS One,2007-11-07,2007.0,11.0
17985577,,closed, J Egypt Soc Parasitol,2007-08-01,2007.0,8.0
17983665,,closed, Vet Immunol Immunopathol,2008-02-15,2008.0,2.0
17978067,,closed, Am J Trop Med Hyg,2007-10-01,2007.0,10.0
17977564,,closed, Mar Pollut Bull,2007-12-01,2007.0,12.0
17976041,,closed, J Med Primatol,2007-12-01,2007.0,12.0
17972138,,closed, J Gen Intern Med,2007-12-01,2007.0,12.0
17972104,,closed, Oecologia,2008-02-01,2008.0,2.0
17971117,PMC2375846,open, J Anat,2007-12-01,2007.0,12.0
17970009,,closed, East Afr Med J,2007-08-01,2007.0,8.0
17970007,,closed, East Afr Med J,2007-08-01,2007.0,8.0
17970004,,closed, East Afr Med J,2007-08-01,2007.0,8.0
17970003,,closed, East Afr Med J,2007-08-01,2007.0,8.0
17970002,,closed, East Afr Med J,2007-08-01,2007.0,8.0
17969712,,closed, Trop Anim Health Prod,2007-10-01,2007.0,10.0
17969711,,closed, Trop Anim Health Prod,2007-10-01,2007.0,10.0
17969710,,closed, Trop Anim Health Prod,2007-10-01,2007.0,10.0
25866174,,closed, Afr J AIDS Res,2007-11-01,2007.0,11.0
25866165,,closed, Afr J AIDS Res,2007-11-01,2007.0,11.0
17967143,,closed, Health Commun,2007-01-01,2007.0,1.0
17967109,,closed, AIDS Educ Prev,2007-10-01,2007.0,10.0
17965692,,closed, Br Dent J,2007-10-27,2007.0,10.0
17964342,,closed, Lancet,2007-10-27,2007.0,10.0
17962803,,closed, MMWR Morb Mortal Wkly Rep,2007-10-26,2007.0,10.0
17961104,,closed, AIDS Res Hum Retroviruses,2007-10-01,2007.0,10.0
17958990,,closed, Int J Tuberc Lung Dis,2007-11-01,2007.0,11.0
17956641,,closed, Public Health Nutr,2008-07-01,2008.0,7.0
17956509,,closed, Trop Med Int Health,2007-10-01,2007.0,10.0
17955008,,closed, J Public Health Policy,2007-12-01,2007.0,12.0
17955006,,closed, J Public Health Policy,2007-12-01,2007.0,12.0
17954788,,closed, Neurology,2007-10-23,2007.0,10.0
17954683,,closed, Ann N Y Acad Sci,2008-01-01,2008.0,1.0
17954498,,closed, Clin Chem,2007-11-01,2007.0,11.0
17953048,,closed, J Asian Afr Stud,2001-01-01,2001.0,1.0
17951110,,closed, Trends Parasitol,2007-11-01,2007.0,11.0
17950960,PMC2702749,open, Vaccine,2007-11-23,2007.0,11.0
17950864,,closed, Eval Program Plann,2006-11-01,2006.0,11.0
17949977,,closed, Curr Biol,2007-11-20,2007.0,11.0
17948895,,closed, Am J Primatol,2008-04-01,2008.0,4.0
17948297,,closed, Clin Anat,2007-11-01,2007.0,11.0
17945537,PMC2257984,open, Clin Immunol,2008-02-01,2008.0,2.0
17943556,,closed, J Asian Nat Prod Res,,,
17943224,,closed, Bull Environ Contam Toxicol,2007-12-01,2007.0,12.0
17943221,,closed, Bull Environ Contam Toxicol,2007-11-01,2007.0,11.0
17942704,PMC2040447,open, Proc Natl Acad Sci U S A,2007-10-23,2007.0,10.0
17942701,PMC2040451,open, Proc Natl Acad Sci U S A,2007-10-23,2007.0,10.0
17942447,,closed, Health Policy Plan,2008-01-01,2008.0,1.0
17942129,,closed, Trans R Soc Trop Med Hyg,2008-01-01,2008.0,1.0
17941486,,closed, Trop Anim Health Prod,2007-01-01,2007.0,1.0
17938084,,closed, Reprod Health Matters,2007-11-01,2007.0,11.0
17935732,,closed, J Insect Physiol,2008-01-01,2008.0,1.0
17935184,,closed, J Med Virol,2007-12-01,2007.0,12.0
17933639,,closed, Lancet,2007-10-13,2007.0,10.0
17928808,,closed, Eur J Clin Nutr,2009-02-01,2009.0,2.0
17928477,,closed, Qual Health Res,2007-10-01,2007.0,10.0
17927837,PMC2098756,open, Int J Health Geogr,2007-10-10,2007.0,10.0
17925207,,closed, Curr Biol,2007-10-09,2007.0,10.0
17922406,,closed, J Infect Dis,2007-11-01,2007.0,11.0
17919847,,closed, Pathol Biol (Paris),2008-03-01,2008.0,3.0
17919684,,closed, J Hum Evol,2007-11-01,2007.0,11.0
17919201,,closed, Int J Dermatol,2007-10-01,2007.0,10.0
17916699,,closed, Science,2007-10-05,2007.0,10.0
17915505,,closed, J Med Entomol,2007-09-01,2007.0,9.0
17915267,,closed, Trans R Soc Trop Med Hyg,2008-01-01,2008.0,1.0
17911744,,closed, Stud Health Technol Inform,2007-01-01,2007.0,1.0
17911742,,closed, Stud Health Technol Inform,2007-01-01,2007.0,1.0
17911229,,closed, J Anim Sci,2007-11-01,2007.0,11.0
17911136,PMC2598659,open, Sex Transm Infect,2007-12-01,2007.0,12.0
17909163,,closed, Biol Res Nurs,2007-10-01,2007.0,10.0
17908811,PMC2168322,open, Infect Immun,2007-12-01,2007.0,12.0
17905411,,closed, J Hum Evol,2007-11-01,2007.0,11.0
17904318,,closed, J Ethnopharmacol,2007-12-03,2007.0,12.0
17903098,NIHMS359146,open, Breastfeed Med,2007-09-01,2007.0,9.0
17903054,,closed, Arch Iran Med,2007-10-01,2007.0,10.0
19424510,UKMS4115,open, Comput Geosci,2007-10-01,2007.0,10.0
17900585,,closed, Int J Gynaecol Obstet,2008-01-01,2008.0,1.0
17894562,,closed, Anim Genet,2007-10-01,2007.0,10.0
17894255,,closed, East Afr Med J,2007-04-01,2007.0,4.0
17894249,,closed, East Afr Med J,2007-04-01,2007.0,4.0
17894248,,closed, East Afr Med J,2007-04-01,2007.0,4.0
17892198,,closed, East Afr Med J,2007-05-01,2007.0,5.0
17892196,,closed, East Afr Med J,2007-05-01,2007.0,5.0
17892194,,closed, East Afr Med J,2007-05-01,2007.0,5.0
17892192,,closed, East Afr Med J,2007-05-01,2007.0,5.0
17889900,,closed, J Insect Physiol,2008-01-01,2008.0,1.0
17889242,PMC2117339,open, Lancet,2007-09-22,2007.0,9.0
17889225,,closed, Lancet,2007-09-22,2007.0,9.0
17889222,,closed, Lancet,2007-09-22,2007.0,9.0
17886429,,closed, East Afr Med J,2007-07-01,2007.0,7.0
17886424,,closed, East Afr Med J,2007-07-01,2007.0,7.0
17886423,,closed, East Afr Med J,2007-07-01,2007.0,7.0
17886403,,closed, Wkly Epidemiol Rec,2007-09-21,2007.0,9.0
17884306,,closed, Vet Microbiol,2008-02-05,2008.0,2.0
17882526,,closed, Environ Monit Assess,2008-07-01,2008.0,7.0
17882128,,closed, MMWR Morb Mortal Wkly Rep,2007-09-21,2007.0,9.0
17881834,,closed, Water Sci Technol,2007-01-01,2007.0,1.0
17878416,,closed, JAMA,2007-09-19,2007.0,9.0
17876908,,closed, Lancet,2007-09-15,2007.0,9.0
17875107,PMC2653781,open, J Clin Pharm Ther,2007-10-01,2007.0,10.0
17855786,,closed, Folia Primatol (Basel),2007-01-01,2007.0,1.0
17855489,PMC3081652,open, Sex Transm Infect,2008-02-01,2008.0,2.0
17854072,,closed, Am J Primatol,2008-03-01,2008.0,3.0
17853168,,closed, Eur J Contracept Reprod Health Care,2007-12-01,2007.0,12.0
17853076,,closed, Aging Male,2007-12-01,2007.0,12.0
17852510,,closed, Int J Food Sci Nutr,2007-12-01,2007.0,12.0
17852469,,closed, Int J Food Sci Nutr,2007-11-01,2007.0,11.0
17825646,,closed, Am J Obstet Gynecol,2007-09-01,2007.0,9.0
17847802,,closed, Ambio,2007-07-01,2007.0,7.0
17846147,,closed, Pediatrics,2007-10-01,2007.0,10.0
17827703,,closed, Biosci Biotechnol Biochem,2007-09-01,2007.0,9.0
17786756,,closed, Med Teach,2007-05-01,2007.0,5.0
17785975,,closed, Chemotherapy,2007-01-01,2007.0,1.0
17785859,UKMS4171,open, J Immunol,2007-09-15,2007.0,9.0
17784926,,closed, Mol Ecol,2007-10-01,2007.0,10.0
17784925,,closed, Mol Ecol,2007-10-01,2007.0,10.0
17768499,UKMS4829,open, Bull World Health Organ,2007-07-01,2007.0,7.0
17765860,,closed, Acta Trop,,,
17764116,,closed, Int J Cancer,2008-01-01,2008.0,1.0
17763124,,closed, Nord J Psychiatry,2007-01-01,2007.0,1.0
17762264,,closed, Acad Med,2007-08-01,2007.0,8.0
17761472,PMC2610117,open, Philos Trans R Soc Lond B Biol Sci,2008-02-27,2008.0,2.0
17761382,,closed, J Environ Manage,2008-12-01,2008.0,12.0
19482798,,closed, Am J Mens Health,2007-09-01,2007.0,9.0
17728146,,closed, Ann Epidemiol,2007-11-01,2007.0,11.0
17726309,,closed, Ann Nutr Metab,2007-01-01,2007.0,1.0
17725826,PMC2000892,open, BMC Public Health,2007-08-28,2007.0,8.0
17722866,,closed, J Vector Borne Dis,2007-06-01,2007.0,6.0
17716513,,closed, Trop Doct,2007-07-01,2007.0,7.0
17713984,PMC1949843,open, PLoS Med,2007-08-01,2007.0,8.0
17713981,PMC1949846,open, PLoS Med,2007-08-01,2007.0,8.0
17713980,PMC1949845,open, PLoS Med,2007-08-01,2007.0,8.0
17713533,,closed, Nature,2007-08-23,2007.0,8.0
17711962,PMC2464634,open, Emerg Med J,2007-09-01,2007.0,9.0
17711580,PMC2034389,open, Malar J,2007-08-21,2007.0,8.0
17710125,,closed, PLoS One,2007-08-15,2007.0,8.0
17709457,,closed, J Nutr,2007-09-01,2007.0,9.0
17708352,,closed, In Vivo,,,
17708149,,closed, Onderstepoort J Vet Res,2007-03-01,2007.0,3.0
17705971,,closed, Int J Tuberc Lung Dis,2007-09-01,2007.0,9.0
17703567,,closed, Afr J Med Med Sci,2007-01-01,2007.0,1.0
17703566,,closed, Afr J Med Med Sci,2007-01-01,2007.0,1.0
17666963,,closed, AIDS,2007-07-01,2007.0,7.0
17666961,,closed, AIDS,2007-07-01,2007.0,7.0
17703179,PMC2850168,open, Genes Immun,2007-10-01,2007.0,10.0
17699645,PMC2045369,open, J Clin Microbiol,2007-10-01,2007.0,10.0
17698937,,closed, Stat Methods Med Res,2008-04-01,2008.0,4.0
17697090,,closed, Trop Med Int Health,2007-08-01,2007.0,8.0
17697088,,closed, Trop Med Int Health,2007-08-01,2007.0,8.0
17696233,,closed, World J Gastroenterol,2007-08-14,2007.0,8.0
17691544,,closed, Trop Anim Health Prod,2007-04-01,2007.0,4.0
17690576,,closed, AIDS,2007-08-20,2007.0,8.0
17690396,,closed, Am J Trop Med Hyg,2007-08-01,2007.0,8.0
17690395,NIHMS491173,open, Am J Trop Med Hyg,2007-08-01,2007.0,8.0
17690266,,closed, Science,2007-08-10,2007.0,8.0
17689323,,closed, Eval Program Plann,2007-05-01,2007.0,5.0
17688686,PMC1988819,open, BMC Public Health,2007-08-09,2007.0,8.0
17687323,,closed, Nature,2007-08-09,2007.0,8.0
17686796,,closed, Arch Dis Child,2008-04-01,2008.0,4.0
17686534,,closed, J Virol Methods,2007-12-01,2007.0,12.0
17685214,,closed, East Afr Med J,2006-12-01,2006.0,12.0
17685211,,closed, East Afr Med J,2006-12-01,2006.0,12.0
17685210,,closed, East Afr Med J,2006-12-01,2006.0,12.0
17685209,,closed, East Afr Med J,2006-12-01,2006.0,12.0
17685208,,closed, East Afr Med J,2006-12-01,2006.0,12.0
17683604,PMC1952069,open, Malar J,2007-08-06,2007.0,8.0
17679769,,closed, J Vet Sci,2007-09-01,2007.0,9.0
17674499,,closed, J Obstet Gynaecol Can,2007-04-01,2007.0,4.0
17674440,,closed, Eur Urol,2007-08-01,2007.0,8.0
17672123,,closed, Zh Mikrobiol Epidemiol Immunobiol,,,
17668374,PMC1950820,open, Am J Hum Genet,2007-08-01,2007.0,8.0
17667334,PMC3372412,open, J Acquir Immune Defic Syndr,2007-10-01,2007.0,10.0
17664663,,closed, J Radiol Prot,2007-06-01,2007.0,6.0
21748101,,closed, Sultan Qaboos Univ Med J,2007-08-01,2007.0,8.0
17661089,,closed, Oecologia,2007-10-01,2007.0,10.0
17659802,,closed, Virus Res,2007-12-01,2007.0,12.0
17658566,PMC2673057,open, Trans R Soc Trop Med Hyg,2007-10-01,2007.0,10.0
17658081,,closed, Food Nutr Bull,2007-06-01,2007.0,6.0
17654787,,closed, Appl Geochem,2000-03-01,2000.0,3.0
17652119,,closed, Nephrol Dial Transplant,2007-08-01,2007.0,8.0
17652071,PMC2610173,open, Philos Trans R Soc Lond B Biol Sci,2008-02-12,2008.0,2.0
17650180,PMC1976398,open, Parasite Immunol,2007-08-01,2007.0,8.0
17650050,,closed, Afr J Health Sci,,,
17650049,,closed, Afr J Health Sci,,,
17650048,,closed, Afr J Health Sci,,,
17650047,,closed, Afr J Health Sci,,,
17650046,,closed, Afr J Health Sci,,,
17650044,,closed, Afr J Health Sci,,,
17650042,,closed, Afr J Health Sci,,,
17650040,,closed, Afr J Health Sci,,,
17650036,,closed, Afr J Health Sci,,,
17650035,,closed, Afr J Health Sci,,,
17650026,,closed, Afr J Health Sci,,,
17650023,,closed, Afr J Health Sci,,,
17650020,,closed, Afr J Health Sci,,,
17650019,,closed, Afr J Health Sci,,,
17647184,,closed, Educ Health (Abingdon),2007-05-01,2007.0,5.0
17647179,,closed, Educ Health (Abingdon),2007-05-01,2007.0,5.0
17645815,,closed, Bull Entomol Res,2007-08-01,2007.0,8.0
17642409,,closed, Stud Fam Plann,2007-06-01,2007.0,6.0
17641133,,closed, J Int Assoc Physicians AIDS Care (Chic),2007-09-01,2007.0,9.0
17639223,,closed, Bull World Health Organ,2007-05-01,2007.0,5.0
17635501,PMC2291276,open, Br J Clin Pharmacol,2008-01-01,2008.0,1.0
17633585,,closed, East Afr Med J,2007-01-01,2007.0,1.0
17633584,,closed, East Afr Med J,2007-01-01,2007.0,1.0
17633583,,closed, East Afr Med J,2007-01-01,2007.0,1.0
17633581,,closed, East Afr Med J,2007-01-01,2007.0,1.0
17633580,,closed, East Afr Med J,2007-01-01,2007.0,1.0
17633579,,closed, East Afr Med J,2007-01-01,2007.0,1.0
17629921,PMC1947949,open, Cost Eff Resour Alloc,2007-07-13,2007.0,7.0
17629915,PMC1934917,open, BMC Genomics,2007-07-13,2007.0,7.0
17627429,,closed, Vector Borne Zoonotic Dis,,,
17626474,,closed, Ambio,2007-06-01,2007.0,6.0
17626363,,closed, J Parasitol,2007-06-01,2007.0,6.0
17624840,,closed, J Infect Dis,2007-08-15,2007.0,8.0
17621251,NIHMS56882,open, Sex Transm Dis,2007-11-01,2007.0,11.0
17620627,,closed, Am J Trop Med Hyg,2007-07-01,2007.0,7.0
17620626,,closed, Am J Trop Med Hyg,2007-07-01,2007.0,7.0
17618664,,closed, Toxicon,2007-09-15,2007.0,9.0
17616768,NIHMS98582,open, Am J Clin Nutr,2007-07-01,2007.0,7.0
17614994,,closed, Dev World Bioeth,2007-08-01,2007.0,8.0
17612409,PMC1936428,open, Malar J,2007-07-06,2007.0,7.0
17609057,,closed, Int J Tuberc Lung Dis,2007-07-01,2007.0,7.0
17608561,PMC1904464,open, PLoS Med,2007-07-01,2007.0,7.0
17608554,,closed, Cleft Palate Craniofac J,2007-07-01,2007.0,7.0
17608301,,closed, J Child Neurol,2007-01-01,2007.0,1.0
17604514,,closed, Afr Health Sci,2006-12-01,2006.0,12.0
17603885,PMC1947991,open, BMC Infect Dis,2007-06-29,2007.0,6.0
17601685,,closed, Fitoterapia,2007-12-01,2007.0,12.0
17601006,,closed, SAHARA J,2005-07-01,2005.0,7.0
17601005,,closed, SAHARA J,2004-11-01,2004.0,11.0
17600984,,closed, East Afr Med J,2007-03-01,2007.0,3.0
17600982,,closed, East Afr Med J,2007-03-01,2007.0,3.0
17600981,,closed, East Afr Med J,2007-03-01,2007.0,3.0
17600980,,closed, East Afr Med J,2007-03-01,2007.0,3.0
17600979,,closed, East Afr Med J,2007-03-01,2007.0,3.0
17600978,,closed, East Afr Med J,2007-03-01,2007.0,3.0
17600977,,closed, East Afr Med J,2007-03-01,2007.0,3.0
17600673,,closed, Mol Cell Probes,,,
17599780,PMC2870854,open, Epidemiol Infect,2008-05-01,2008.0,5.0
17598897,PMC1920526,open, Malar J,2007-06-28,2007.0,6.0
17598670,,closed, East Afr Med J,2007-02-01,2007.0,2.0
17598668,,closed, East Afr Med J,2007-02-01,2007.0,2.0
17598667,,closed, East Afr Med J,2007-02-01,2007.0,2.0
17598665,,closed, East Afr Med J,2007-02-01,2007.0,2.0
17598664,,closed, East Afr Med J,2007-02-01,2007.0,2.0
17598301,,closed, Bull Entomol Res,2002-12-01,2002.0,12.0
17596856,,closed, Am J Phys Anthropol,2007-10-01,2007.0,10.0
17595727,,closed, AIDS Alert,2007-04-01,2007.0,4.0
17595293,PMC2040863,open, Proc Natl Acad Sci U S A,2007-07-03,2007.0,7.0
17594513,,closed, Biosci Rep,2007-10-01,2007.0,10.0
17594484,PMC1914075,open, BMC Infect Dis,2007-06-26,2007.0,6.0
17594288,,closed, Afr Health Sci,2007-06-01,2007.0,6.0
17594281,,closed, Afr Health Sci,2007-06-01,2007.0,6.0
17591343,,closed, J Health Popul Nutr,2006-12-01,2006.0,12.0
17589374,,closed, J Acquir Immune Defic Syndr,2007-08-15,2007.0,8.0
17587054,,closed, Parasitol Res,2007-10-01,2007.0,10.0
17585976,,closed, Res Vet Sci,2008-04-01,2008.0,4.0
17582900,,closed, Emerg Infect Dis,2007-06-01,2007.0,6.0
17581035,,closed, Afr J Health Sci,,,
17581033,,closed, Afr J Health Sci,,,
17581032,,closed, Afr J Health Sci,,,
17581017,,closed, Afr J Health Sci,,,
17581015,,closed, Afr J Health Sci,,,
17581013,,closed, Afr J Health Sci,,,
17581012,,closed, Afr J Health Sci,,,
17581011,,closed, Afr J Health Sci,,,
