pmid,pmcid,isopen,journal,date,year,month
22156888,,closed, Ann Plast Surg,2013-01-01,2013.0,1.0
22152486,PMC3247081,open, Parasit Vectors,2011-12-07,2011.0,12.0
22150637,,closed, Telemed J E Health,,,
22144431,PMC3225175,open, Am J Trop Med Hyg,2011-12-01,2011.0,12.0
22141425,PMC3247823,open, AIDS Res Ther,2011-12-05,2011.0,12.0
22099439,,closed, Int J Gynaecol Obstet,2011-11-01,2011.0,11.0
22140365,PMC3226459,open, PLoS Med,2011-11-01,2011.0,11.0
22138612,,closed, Respir Physiol Neurobiol,2012-03-15,2012.0,3.0
22133536,PMC3242162,open, Lancet,2011-12-10,2011.0,12.0
22132875,PMC3248845,open, Implement Sci,2011-12-02,2011.0,12.0
22130608,,closed, Bull Environ Contam Toxicol,2012-02-01,2012.0,2.0
22126834,NIHMS324017,open, J Low Genit Tract Dis,2012-04-01,2012.0,4.0
22126319,,closed, Neuropathol Appl Neurobiol,2012-08-01,2012.0,8.0
26591996,,closed, Tanzan J Health Res,2011-12-01,2011.0,12.0
25865381,,closed, Afr J AIDS Res,2011-12-01,2011.0,12.0
22123687,PMC3264213,open, Antimicrob Agents Chemother,2012-02-01,2012.0,2.0
22121429,,closed, Pan Afr Med J,2011-01-01,2011.0,1.0
22119107,PMC3405525,open, Epilepsy Behav,2012-01-01,2012.0,1.0
22117602,PMC3314405,open, BMC Pediatr,2011-11-25,2011.0,11.0
22112734,,closed, J Infect Dev Ctries,2011-11-15,2011.0,11.0
22107097,,closed, Avian Pathol,2011-12-01,2011.0,12.0
22104475,,closed, J Hosp Infect,2012-01-01,2012.0,1.0
22104122,,closed, Int J Food Microbiol,2012-02-01,2012.0,2.0
22102856,PMC3213089,open, PLoS One,2011-01-01,2011.0,1.0
22100616,,closed, Aquat Toxicol,2012-01-15,2012.0,1.0
22100158,,closed, Cell Host Microbe,2011-11-17,2011.0,11.0
22087385,,closed, Sultan Qaboos Univ Med J,2011-08-01,2011.0,8.0
22085702,PMC3225323,open, BMC Med Ethics,2011-11-15,2011.0,11.0
22085306,NIHMS546913,open, AIDS Care,2012-01-01,2012.0,1.0
22084762,,closed, ISRN Surg,2011-01-01,2011.0,1.0
22084510,PMC3209982,open, Bull World Health Organ,2011-10-01,2011.0,10.0
22083049,PMC3213748,open, Niger Med J,2011-07-01,2011.0,7.0
22080515,,closed, Health Policy Plan,2012-09-01,2012.0,9.0
22078071,PMC3236590,open, BMC Health Serv Res,2011-11-11,2011.0,11.0
22077875,,closed, AIDS Res Hum Retroviruses,2012-07-01,2012.0,7.0
22075813,,closed, J Craniofac Surg,2011-11-01,2011.0,11.0
22073802,,closed, Food Nutr Bull,2011-09-01,2011.0,9.0
22070162,,closed, J Med Primatol,2012-04-01,2012.0,4.0
22069119,,closed, Theor Appl Genet,2012-03-01,2012.0,3.0
22066335,,closed, East Afr J Public Health,2010-12-01,2010.0,12.0
22066330,,closed, East Afr J Public Health,2010-12-01,2010.0,12.0
22066325,,closed, East Afr J Public Health,2010-12-01,2010.0,12.0
22066298,,closed, East Afr J Public Health,2011-06-01,2011.0,6.0
22055986,,closed, Sex Reprod Healthc,2011-11-01,2011.0,11.0
22055174,,closed, Air Med J,,,
22054573,,closed, J Environ Manage,2012-01-01,2012.0,1.0
22052967,,closed, J Telemed Telecare,2012-01-01,2012.0,1.0
22052701,,closed, J Trop Pediatr,2012-08-01,2012.0,8.0
22048422,,closed, J Water Health,2011-12-01,2011.0,12.0
22044635,PMC3217941,open, BMC Infect Dis,2011-11-01,2011.0,11.0
22039922,PMC3224783,open, Malar J,2011-10-31,2011.0,10.0
22039892,PMC3223147,open, Malar J,2011-10-31,2011.0,10.0
22039838,PMC3227612,open, Malar J,2011-10-31,2011.0,10.0
22039780,PMC3217875,open, Malar J,2011-10-31,2011.0,10.0
22038426,,closed, Afr J Psychiatry (Johannesbg),2011-09-01,2011.0,9.0
22020309,,closed, J Ethnopharmacol,2012-01-06,2012.0,1.0
22018133,,closed, Contraception,2011-11-01,2011.0,11.0
22017717,,closed, J Travel Med,,,
22015426,PMC3298846,open, Acta Trop,2012-01-01,2012.0,1.0
22014254,,closed, Subst Abus,2011-10-01,2011.0,10.0
21998698,PMC3188575,open, PLoS One,2011-01-01,2011.0,1.0
21998426,PMC3232969,open, J Clin Microbiol,2011-12-01,2011.0,12.0
21992985,,closed, Sex Transm Dis,2011-11-01,2011.0,11.0
21992977,PMC3193282,open, Sex Transm Dis,2011-11-01,2011.0,11.0
21988790,,closed, Int Perspect Sex Reprod Health,2011-09-01,2011.0,9.0
21987946,,closed, Afr J Reprod Health,2011-03-01,2011.0,3.0
21986544,,closed, Int J Biol Macromol,2012-01-01,2012.0,1.0
21985366,,closed, Clin Exp Immunol,2011-11-01,2011.0,11.0
21979929,,closed, Planta Med,2012-01-01,2012.0,1.0
21978557,PMC3193033,open, Parasit Vectors,2011-10-06,2011.0,10.0
21969001,PMC3232671,open, Infect Immun,2011-12-01,2011.0,12.0
21968065,,closed, Fitoterapia,2012-01-01,2012.0,1.0
21963940,NIHMS490970,open, J Acquir Immune Defic Syndr,2011-12-15,2011.0,12.0
21963291,PMC3778997,open, Res Vet Sci,2012-10-01,2012.0,10.0
21961890,PMC3207914,open, BMC Infect Dis,2011-09-30,2011.0,9.0
21961798,PMC3200159,open, BMC Med Ethics,2011-10-03,2011.0,10.0
21961644,PMC3190331,open, BMC Ear Nose Throat Disord,2011-09-30,2011.0,9.0
21959484,,closed, J Craniofac Surg,2011-09-01,2011.0,9.0
21957674,,closed, J Health Popul Nutr,2011-08-01,2011.0,8.0
21946838,,closed, J Phys Act Health,2012-05-01,2012.0,5.0
21944490,,closed, Int J Gynaecol Obstet,2011-12-01,2011.0,12.0
21944096,,closed, J Urol,2011-11-01,2011.0,11.0
21941427,,closed, Infect Dis Obstet Gynecol,2011-01-01,2011.0,1.0
21941095,,closed, Hum Vaccin,2011-10-01,2011.0,10.0
21940896,,closed, Science,2011-09-23,2011.0,9.0
21936958,PMC3197493,open, BMC Health Serv Res,2011-09-22,2011.0,9.0
21936649,NIHMS336247,open, Cult Health Sex,2012-01-01,2012.0,1.0
21935482,PMC3174209,open, PLoS One,2011-01-01,2011.0,1.0
21935464,PMC3173476,open, PLoS One,2011-01-01,2011.0,1.0
21931539,PMC3172253,open, PLoS Med,2011-09-01,2011.0,9.0
21929775,PMC3183039,open, J Med Case Rep,2011-09-19,2011.0,9.0
21927588,NIHMS293494,open, Parent Sci Pract,2011-07-01,2011.0,7.0
21925600,,closed, Eur J Pharm Sci,2011-11-20,2011.0,11.0
21922912,,closed, Nat Prod Commun,2011-08-01,2011.0,8.0
21919802,,closed, AIDS Res Hum Retroviruses,2012-08-01,2012.0,8.0
21917697,,closed, Sex Transm Infect,2011-10-01,2011.0,10.0
21917166,PMC3212820,open, Parasit Vectors,2011-09-14,2011.0,9.0
21915184,,closed, J Trop Med,2011-01-01,2011.0,1.0
21914124,,closed, J Thromb Haemost,2011-11-01,2011.0,11.0
21910909,PMC3180351,open, Nutr J,2011-09-13,2011.0,9.0
21906291,PMC3224095,open, BMC Public Health,2011-09-09,2011.0,9.0
21903251,PMC3192903,open, Lancet,2011-10-08,2011.0,10.0
21897551,PMC3159293,open, J Cytol,2011-07-01,2011.0,7.0
21895422,,closed, Ecol Food Nutr,,,
21893672,PMC3171955,open, Neurology,2011-09-06,2011.0,9.0
21888810,,closed, Emerg Infect Dis,2011-09-01,2011.0,9.0
21888666,PMC3189135,open, BMC Public Health,2011-09-03,2011.0,9.0
21888581,,closed, Ecol Food Nutr,,,
28299062,PMC5345494,open, J Public Health Afr,2011-09-05,2011.0,9.0
21886755,,closed, J Dermatol Case Rep,2010-12-31,2010.0,12.0
23120955,,closed, East Afr J Public Health,2011-09-01,2011.0,9.0
23120951,,closed, East Afr J Public Health,2011-09-01,2011.0,9.0
21872232,,closed, Int J Gynaecol Obstet,2011-11-01,2011.0,11.0
21865175,PMC3166350,open, Clin Infect Dis,2011-10-01,2011.0,10.0
21864405,PMC3170624,open, BMC Public Health,2011-08-24,2011.0,8.0
21863208,,closed, Afr J Psychiatry (Johannesbg),2011-07-01,2011.0,7.0
21861898,PMC3179452,open, BMC Public Health,2011-08-23,2011.0,8.0
21859849,PMC3257924,open, Infect Immun,2011-11-01,2011.0,11.0
21858730,,closed, Trop Anim Health Prod,2012-04-01,2012.0,4.0
21857858,,closed, Afr Health Sci,2011-06-01,2011.0,6.0
21854569,PMC3173382,open, J Med Case Rep,2011-08-19,2011.0,8.0
21854351,NIHMS468500,open, AIDS Care,2012-01-01,2012.0,1.0
21849293,PMC3156925,open, J Infect Dis,2011-09-15,2011.0,9.0
21848136,,closed, Ambio,2011-07-01,2011.0,7.0
21844740,PMC3157056,open, Sex Transm Dis,2011-09-01,2011.0,9.0
21844351,PMC4855572,open, Proc Natl Acad Sci U S A,2016-04-26,2016.0,4.0
21843886,,closed, Fertil Steril,2011-10-01,2011.0,10.0
21835032,PMC3162918,open, BMC Res Notes,2011-08-11,2011.0,8.0
21833707,,closed, J Community Health,2012-02-01,2012.0,2.0
21833678,,closed, Trop Anim Health Prod,2012-03-01,2012.0,3.0
21831986,PMC3172043,open, J Antimicrob Chemother,2011-10-01,2011.0,10.0
21831133,,closed, Ecol Lett,2011-11-01,2011.0,11.0
21829096,,closed, Bioeng Bugs,,,
21827277,,closed, AIDS Res Hum Retroviruses,2012-05-01,2012.0,5.0
21824377,,closed, Zoonoses Public Health,2012-03-01,2012.0,3.0
21820168,,closed, Lancet,2011-08-27,2011.0,8.0
21820166,PMC3163847,open, Lancet,2011-08-27,2011.0,8.0
21819616,PMC3166270,open, BMC Genet,2011-08-06,2011.0,8.0
21819603,PMC3160942,open, Popul Health Metr,2011-08-05,2011.0,8.0
21818580,NIHMS325565,open, Hum Genet,2012-02-01,2012.0,2.0
21812203,,closed, Afr J Reprod Health,2010-12-01,2010.0,12.0
21811146,NIHMS483724,open, AIDS,2011-10-23,2011.0,10.0
21806436,,closed, Am J Bioeth,2011-08-01,2011.0,8.0
21801635,,closed, Emerg Infect Dis,2011-08-01,2011.0,8.0
21800783,,closed, J Pediatr Ophthalmol Strabismus,,,
21797733,,closed, Psychol Health Med,2012-01-01,2012.0,1.0
21797722,,closed, Ethn Health,,,
21794861,,closed, Int J Gynaecol Obstet,2011-10-01,2011.0,10.0
21791037,PMC3199904,open, Malar J,2011-07-26,2011.0,7.0
21785321,NIHMS307217,open, AIDS,2011-09-24,2011.0,9.0
21783241,,closed, J Adolesc,2012-02-01,2012.0,2.0
21782014,,closed, J Ethnopharmacol,2011-09-02,2011.0,9.0
21781291,PMC3148556,open, Parasit Vectors,2011-07-22,2011.0,7.0
21779942,,closed, Trop Anim Health Prod,2012-03-01,2012.0,3.0
21777620,,closed, J Virol Methods,2012-01-01,2012.0,1.0
21777441,PMC3152530,open, Malar J,2011-07-21,2011.0,7.0
21777108,,closed, Cult Health Sex,2011-10-01,2011.0,10.0
21775539,PMC3165583,open, J Clin Microbiol,2011-09-01,2011.0,9.0
21767334,,closed, Trop Med Int Health,2011-10-01,2011.0,10.0
21740660,,closed, Int J Tuberc Lung Dis,2011-06-01,2011.0,6.0
21755234,,closed, Rev Inst Med Trop Sao Paulo,,,
21747921,PMC3126844,open, PLoS One,2011-01-01,2011.0,1.0
21740274,,closed, AIDS Res Hum Retroviruses,2012-02-01,2012.0,2.0
21738507,,closed, Front Pharmacol,2011-06-24,2011.0,6.0
21734121,PMC3122340,open, Am J Trop Med Hyg,2011-07-01,2011.0,7.0
21729269,PMC3141748,open, Parasit Vectors,2011-07-05,2011.0,7.0
21722389,PMC3141715,open, J Med Case Rep,2011-07-02,2011.0,7.0
21718522,PMC3155829,open, Trials,2011-06-30,2011.0,6.0
21714895,PMC3135540,open, BMC Public Health,2011-06-29,2011.0,6.0
21713553,,closed, J Urban Health,2011-06-01,2011.0,6.0
21713552,,closed, J Urban Health,2011-06-01,2011.0,6.0
21713038,PMC3119664,open, PLoS One,2011-01-01,2011.0,1.0
21711519,PMC3146932,open, Parasit Vectors,2011-06-28,2011.0,6.0
21711171,,closed, AIDS Care,2011-12-01,2011.0,12.0
21708991,PMC3165463,open, Infect Immun,2011-09-01,2011.0,9.0
21707579,NIHMS449599,open, Br J Haematol,2011-09-01,2011.0,9.0
21704911,,closed, World Neurosurg,,,
21703078,,closed, Pediatr Dent,,,
21701491,NIHMS546272,open, Leukemia,2011-12-01,2011.0,12.0
21699586,,closed, J Anim Physiol Anim Nutr (Berl),2012-08-01,2012.0,8.0
21695203,PMC3112167,open, PLoS One,2011-01-01,2011.0,1.0
21687912,,closed, Afr J Psychiatry (Johannesbg),2011-05-01,2011.0,5.0
21687687,PMC3110250,open, PLoS Med,2011-06-01,2011.0,6.0
21682919,PMC3135563,open, Parasit Vectors,2011-06-18,2011.0,6.0
21682875,PMC3138440,open, Parasit Vectors,2011-06-17,2011.0,6.0
21681402,,closed, Bull Environ Contam Toxicol,2011-09-01,2011.0,9.0
21679761,,closed, J Ethnopharmacol,2011-09-01,2011.0,9.0
21679486,,closed, Parasitology,2011-10-01,2011.0,10.0
21679458,PMC3128844,open, Health Res Policy Syst,2011-06-16,2011.0,6.0
21666179,,closed, J Infect Dis,2011-07-01,2011.0,7.0
21674133,,closed, J Thromb Thrombolysis,2011-10-01,2011.0,10.0
21672294,,closed, Bull Entomol Res,2012-02-01,2012.0,2.0
21671282,,closed, Clin Anat,2012-03-01,2012.0,3.0
21664997,PMC3113242,open, Am J Hum Genet,2011-06-10,2011.0,6.0
21663697,PMC3148206,open, Vet Res,2011-06-12,2011.0,6.0
21660647,,closed, Trop Anim Health Prod,2012-01-01,2012.0,1.0
21655352,PMC3104960,open, PLoS Negl Trop Dis,2011-01-01,2011.0,1.0
21655317,PMC3104978,open, PLoS Med,2011-05-01,2011.0,5.0
21649927,PMC3145555,open, J Brachial Plex Peripher Nerve Inj,2011-06-07,2011.0,6.0
21639926,PMC3130698,open, Malar J,2011-06-04,2011.0,6.0
21637856,PMC3102693,open, PLoS One,2011-01-01,2011.0,1.0
21637349,PMC3105904,open, Int J Qual Stud Health Well-being,2011-01-01,2011.0,1.0
21637108,,closed, J Acquir Immune Defic Syndr,2011-09-01,2011.0,9.0
21635920,,closed, J Virol Methods,2011-09-01,2011.0,9.0
21629649,PMC3101230,open, PLoS One,2011-01-01,2011.0,1.0
21628653,PMC3105039,open, J Infect Dis,2011-07-01,2011.0,7.0
21628055,,closed, Infect Dis Clin North Am,2011-06-01,2011.0,6.0
21627803,PMC3123214,open, BMC Infect Dis,2011-05-31,2011.0,5.0
21626425,,closed, Parasitol Res,2012-01-01,2012.0,1.0
21624117,PMC3120733,open, Malar J,2011-05-30,2011.0,5.0
21623888,,closed, Disasters,2012-01-01,2012.0,1.0
21615957,PMC3118248,open, BMC Public Health,2011-05-26,2011.0,5.0
21615299,,closed, N Engl J Med,2011-06-30,2011.0,6.0
21612669,PMC3129586,open, Int J Equity Health,2011-05-26,2011.0,5.0
21612649,PMC3125382,open, Parasit Vectors,2011-05-25,2011.0,5.0
21612519,,closed, Telemed J E Health,,,
21608421,,closed, J Health Popul Nutr,2011-04-01,2011.0,4.0
21599994,PMC3112141,open, BMC Public Health,2011-05-21,2011.0,5.0
21599931,PMC3114797,open, Malar J,2011-05-20,2011.0,5.0
21595898,PMC3117811,open, Parasit Vectors,2011-05-19,2011.0,5.0
21586946,,closed, J Craniofac Surg,2011-05-01,2011.0,5.0
21576468,PMC3876220,open, Proc Natl Acad Sci U S A,2013-12-24,2013.0,12.0
21572858,,closed, Afr Health Sci,2011-03-01,2011.0,3.0
21572600,PMC3068568,open, J Glob Infect Dis,2011-01-01,2011.0,1.0
21569546,PMC3120729,open, Malar J,2011-05-14,2011.0,5.0
21569328,PMC3114736,open, BMC Infect Dis,2011-05-11,2011.0,5.0
21559495,PMC3084734,open, PLoS One,2011-04-29,2011.0,4.0
21559301,PMC3085476,open, PLoS One,2011-04-29,2011.0,4.0
21550565,,closed, J Forensic Leg Med,2011-05-01,2011.0,5.0
21544871,,closed, Clin Anat,2011-10-01,2011.0,10.0
21540734,,closed, Ann Plast Surg,2012-02-01,2012.0,2.0
21539746,PMC3096908,open, BMC Public Health,2011-05-03,2011.0,5.0
21537996,,closed, Virus Genes,2011-08-01,2011.0,8.0
21531437,,closed, Chemosphere,2011-07-01,2011.0,7.0
30082945,PMC6027029,open, Linacre Q,2011-05-01,2011.0,5.0
21526933,,closed, J Insect Sci,2011-01-01,2011.0,1.0
21525734,,closed, Acta Cytol,2011-01-01,2011.0,1.0
21516965,,closed, East Afr J Public Health,2010-09-01,2010.0,9.0
21511317,,closed, Trans R Soc Trop Med Hyg,2011-06-01,2011.0,6.0
21507273,PMC3105945,open, BMC Health Serv Res,2011-04-21,2011.0,4.0
21507227,PMC3095570,open, Malar J,2011-04-20,2011.0,4.0
21505544,,closed, Nepal J Ophthalmol,,,
21505300,,closed, AIDS,2011-06-01,2011.0,6.0
21501911,,closed, Environ Pollut,2011-07-01,2011.0,7.0
21492742,,closed, Vaccine,2011-05-23,2011.0,5.0
21492492,,closed, Bull Entomol Res,2011-10-01,2011.0,10.0
21490188,PMC3122752,open, J Clin Microbiol,2011-06-01,2011.0,6.0
21486498,PMC3096581,open, BMC Med,2011-04-13,2011.0,4.0
21485228,,closed, Community Dent Health,2011-03-01,2011.0,3.0
21483712,,closed, PLoS Med,2011-04-01,2011.0,4.0
21482551,PMC3097888,open, Brain,2011-05-01,2011.0,5.0
21480020,,closed, Health Commun,2011-09-01,2011.0,9.0
21479959,,closed, Exp Appl Acarol,2011-08-01,2011.0,8.0
21477666,,closed, Respir Physiol Neurobiol,2011-08-31,2011.0,8.0
21472448,,closed, Mycorrhiza,2011-11-01,2011.0,11.0
21469272,,closed, Stud Fam Plann,2010-09-01,2010.0,9.0
21468304,,closed, PLoS Med,2011-03-01,2011.0,3.0
21466110,,closed, Stud Fam Plann,2010-06-01,2010.0,6.0
21465721,,closed, Stud Fam Plann,2010-03-01,2010.0,3.0
21458287,,closed, J Craniomaxillofac Surg,2012-02-01,2012.0,2.0
21453454,PMC3077324,open, Trials,2011-03-31,2011.0,3.0
21450933,,closed, Am J Clin Nutr,2011-06-01,2011.0,6.0
25566611,,closed, Tanzan J Health Res,2011-04-01,2011.0,4.0
24031662,PMC3769820,open, Braz J Microbiol,2011-04-01,2011.0,4.0
21447064,,closed, Trop Med Int Health,2011-07-01,2011.0,7.0
21435767,10.1016/j.socscimed.2011.02.019,open, Soc Sci Med,2011-04-01,2011.0,4.0
21429801,,closed, Trends Parasitol,2011-07-01,2011.0,7.0
21429207,PMC3074544,open, BMC Public Health,2011-03-23,2011.0,3.0
21426541,PMC3070676,open, World J Surg Oncol,2011-03-22,2011.0,3.0
21424574,,closed, Bull Environ Contam Toxicol,2011-05-01,2011.0,5.0
21423615,,closed, PLoS One,2011-03-15,2011.0,3.0
21420376,,closed, Acta Trop,2011-07-01,2011.0,7.0
21416064,,closed, Public Health Ethics,2011-04-01,2011.0,4.0
21413982,,closed, Health Serv Res,2011-08-01,2011.0,8.0
21413602,,closed, East Afr J Public Health,2010-06-01,2010.0,6.0
21413582,,closed, East Afr J Public Health,2010-03-01,2010.0,3.0
21413566,,closed, East Afr J Public Health,2010-03-01,2010.0,3.0
21413564,,closed, East Afr J Public Health,2010-03-01,2010.0,3.0
21410944,PMC3072355,open, Malar J,2011-03-16,2011.0,3.0
21406740,,closed, J Vector Borne Dis,2011-03-01,2011.0,3.0
21406738,,closed, J Vector Borne Dis,2011-03-01,2011.0,3.0
21406735,,closed, J Vector Borne Dis,2011-03-01,2011.0,3.0
21393067,,closed, Spine J,2011-04-01,2011.0,4.0
21393006,,closed, Appl Radiat Isot,2011-06-01,2011.0,6.0
21392328,,closed, Integr Zool,2010-06-01,2010.0,6.0
21390890,,closed, AIDS Care,2011-05-01,2011.0,5.0
21390226,,closed, PLoS One,2011-03-03,2011.0,3.0
21386971,,closed, PLoS One,2011-02-28,2011.0,2.0
21376609,,closed, J Craniomaxillofac Surg,2012-01-01,2012.0,1.0
21375768,PMC3066111,open, Malar J,2011-03-05,2011.0,3.0
21375746,PMC3060857,open, AIDS Res Ther,2011-03-04,2011.0,3.0
21375390,,closed, Int J Food Sci Nutr,2011-08-01,2011.0,8.0
21374730,,closed, Clin Anat,2011-09-01,2011.0,9.0
21373194,,closed, PLoS One,2011-02-23,2011.0,2.0
21371210,UKMS40965,open, Trop Med Int Health,2011-01-01,2011.0,1.0
21371051,,closed, Sociol Health Illn,2011-09-01,2011.0,9.0
21367527,,closed, Vet Parasitol,2011-06-30,2011.0,6.0
21356035,PMC3053226,open, BMC Psychiatry,2011-02-28,2011.0,2.0
21352608,PMC3060147,open, Parasit Vectors,2011-02-28,2011.0,2.0
21349318,,closed, J Ethnopharmacol,2011-04-26,2011.0,4.0
21348608,,closed, J Parasitol,2011-02-01,2011.0,2.0
21346921,,closed, Bull World Health Organ,2011-02-01,2011.0,2.0
21346123,,closed, J Exp Biol,2011-03-15,2011.0,3.0
21340662,,closed, J Urban Health,2011-06-01,2011.0,6.0
21336193,,closed, J Trauma,2011-09-01,2011.0,9.0
21334737,,closed, Lancet,2011-05-07,2011.0,5.0
21332984,PMC3050718,open, BMC Pediatr,2011-02-18,2011.0,2.0
21331166,,closed, Patholog Res Int,2011-01-20,2011.0,1.0
21330744,,closed, J Infect Dev Ctries,2011-02-01,2011.0,2.0
21330741,,closed, J Infect Dev Ctries,2011-02-01,2011.0,2.0
21327135,,closed, Afr Health Sci,2010-09-01,2010.0,9.0
21327133,,closed, Afr Health Sci,2010-09-01,2010.0,9.0
21323398,NIHMS459745,open, Rural Remote Health,2011-01-01,2011.0,1.0
21316192,PMC3319275,open, J Clin Epidemiol,2011-07-01,2011.0,7.0
21312200,,closed, Bioessays,2011-04-01,2011.0,4.0
21311664,,closed, Community Eye Health,2010-12-01,2010.0,12.0
21309563,,closed, J Agric Food Chem,2011-03-09,2011.0,3.0
21309449,,closed, Rev Sci Tech,2010-12-01,2010.0,12.0
21305488,,closed, Cardiol J,2011-01-01,2011.0,1.0
21302665,,closed, Acta Cardiol,2010-12-01,2010.0,12.0
21296117,,closed, Vaccine,2011-04-27,2011.0,4.0
21295300,,closed, Gastrointest Endosc,2011-06-01,2011.0,6.0
21295079,,closed, Mol Biochem Parasitol,2011-06-01,2011.0,6.0
21293745,,closed, Pan Afr Med J,2010-06-08,2010.0,6.0
21292908,PMC3029191,open, Am J Trop Med Hyg,2011-02-01,2011.0,2.0
21288576,,closed, Vet Immunol Immunopathol,2011-04-15,2011.0,4.0
21283743,,closed, PLoS One,2011-01-21,2011.0,1.0
21282193,PMC3071275,open, J Infect Dis,2011-03-01,2011.0,3.0
21272433,,closed, J Obstet Gynaecol Can,2011-01-01,2011.0,1.0
21267459,,closed, PLoS One,2011-01-18,2011.0,1.0
21266070,PMC3041783,open, BMC Med Educ,2011-01-25,2011.0,1.0
21247012,,closed, J S Afr Vet Assoc,2010-06-01,2010.0,6.0
21244587,,closed, Trop Med Int Health,2011-04-01,2011.0,4.0
21239690,,closed, Am J Respir Crit Care Med,2011-05-01,2011.0,5.0
21237715,PMC3341451,open, Lancet Infect Dis,2011-02-01,2011.0,2.0
21235783,PMC3029224,open, Malar J,2011-01-14,2011.0,1.0
21233701,,closed, Ann Plast Surg,2011-03-01,2011.0,3.0
21226762,,closed, Acta Paediatr,2011-05-01,2011.0,5.0
21220265,PMC3039658,open, Arch Dis Child,2011-03-01,2011.0,3.0
21220263,PMC3081806,open, Arch Dis Child,2011-11-01,2011.0,11.0
21214960,PMC3022772,open, BMC Pregnancy Childbirth,2011-01-10,2011.0,1.0
21214892,PMC3022768,open, Malar J,2011-01-07,2011.0,1.0
21213034,,closed, AIDS Behav,2012-01-01,2012.0,1.0
21211554,,closed, J Ethnopharmacol,2011-03-24,2011.0,3.0
21205376,,closed, J Biosoc Sci,2011-03-01,2011.0,3.0
21205306,PMC3024932,open, BMC Public Health,2011-01-04,2011.0,1.0
27819948,,closed, JBI Libr Syst Rev,2011-01-01,2011.0,1.0
23878701,,closed, Afr J Infect Dis,2011-01-01,2011.0,1.0
22754068,PMC3252725,open, Afr J Tradit Complement Altern Med,2011-01-01,2011.0,1.0
22694888,PMC3109759,open, BMJ Case Rep,2011-05-24,2011.0,5.0
22442538,PMC3304289,open, J Gynecol Endosc Surg,2011-01-01,2011.0,1.0
22384292,,closed, Pan Afr Med J,2011-01-01,2011.0,1.0
21188528,,closed, J Immigr Minor Health,2011-10-01,2011.0,10.0
21185882,,closed, J Microbiol Methods,2011-02-01,2011.0,2.0
21185790,PMC3025326,open, J Chromatogr B Analyt Technol Biomed Life Sci,2011-01-15,2011.0,1.0
21180457,,closed, J Oral Maxillofac Pathol,2010-01-01,2010.0,1.0
21179571,,closed, PLoS One,2010-12-16,2010.0,12.0
21178193,,closed, Health Hum Rights,2010-12-15,2010.0,12.0
21176151,PMC3152769,open, Malar J,2010-12-21,2010.0,12.0
21174223,,closed, Ecohealth,2011-03-01,2011.0,3.0
21144086,PMC3002142,open, Malar J,2010-12-13,2010.0,12.0
21144084,PMC3002140,open, Malar J,2010-12-13,2010.0,12.0
21144081,,closed, Malar J,2010-12-13,2010.0,12.0
21170387,,closed, PLoS One,2010-12-08,2010.0,12.0
21154287,,closed, Folia Morphol (Warsz),2010-08-01,2010.0,8.0
21154286,,closed, Folia Morphol (Warsz),2010-08-01,2010.0,8.0
21153801,,closed, Theor Appl Genet,2011-03-01,2011.0,3.0
21146716,,closed, Diagn Microbiol Infect Dis,2011-01-01,2011.0,1.0
21144065,PMC3022793,open, BMC Pediatr,2010-12-14,2010.0,12.0
21143489,,closed, Anim Genet,2011-04-01,2011.0,4.0
21139150,,closed, Int J STD AIDS,2010-10-01,2010.0,10.0
21132491,,closed, Bull Environ Contam Toxicol,2011-01-01,2011.0,1.0
21129917,,closed, Int J Oral Maxillofac Surg,2011-04-01,2011.0,4.0
21129225,PMC3014936,open, World J Surg Oncol,2010-12-05,2010.0,12.0
21124900,,closed, PLoS One,2010-11-23,2010.0,11.0
21122118,PMC3014866,open, BMC Womens Health,2010-12-01,2010.0,12.0
21120813,,closed, Folia Morphol (Warsz),2010-11-01,2010.0,11.0
21120811,,closed, Folia Morphol (Warsz),2010-11-01,2010.0,11.0
21119917,,closed, Community Eye Health,2010-09-01,2010.0,9.0
21119915,,closed, Community Eye Health,2010-09-01,2010.0,9.0
21115516,,closed, Philos Trans A Math Phys Eng Sci,2011-01-13,2011.0,1.0
23457863,,closed, East Afr Med J,2010-12-01,2010.0,12.0
23457860,,closed, East Afr Med J,2010-12-01,2010.0,12.0
23457859,,closed, East Afr Med J,2010-12-01,2010.0,12.0
23457858,,closed, East Afr Med J,2010-12-01,2010.0,12.0
23457856,,closed, East Afr Med J,2010-12-01,2010.0,12.0
21108831,PMC3009705,open, Virol J,2010-11-25,2010.0,11.0
21106789,PMC3043473,open, J Clin Microbiol,2011-02-01,2011.0,2.0
21103347,,closed, PLoS One,2010-11-17,2010.0,11.0
21102592,PMC2994219,open, Br J Cancer,2010-11-23,2010.0,11.0
21095187,,closed, Exp Parasitol,2011-03-01,2011.0,3.0
21092224,PMC2995467,open, BMC Infect Dis,2010-11-22,2010.0,11.0
21088824,,closed, Bull Environ Contam Toxicol,2010-12-01,2010.0,12.0
21085517,,closed, Glob Health Action,2010-11-12,2010.0,11.0
21078451,PMC2998888,open, Clin Perinatol,2010-12-01,2010.0,12.0
21071074,,closed, Lancet,2010-11-27,2010.0,11.0
21067637,,closed, J Fam Plann Reprod Health Care,2010-10-01,2010.0,10.0
21061276,,closed, Pest Manag Sci,2011-02-01,2011.0,2.0
